dataset_row_id,tenant,source_table,assignment_id,student_assignment_id,submission_id,graded_item_id,question_id,field_path,ui_surface,category,explicit_status,explicit_failure_reason,trusted_status,trusted_failure_reason,subject_name,grade_name,assignment_title,raw_text
latex-0000990,tenant_001,assignment_questions,assignment_000003,,,,question_000140,assignment_question.body.ai_answer,question_body,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 9,assignment_title_000003,a = 5; remainder = 62
latex-0000993,tenant_001,assignment_questions,assignment_000003,,,,question_000140,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 9,assignment_title_000003,p(-1)=19
latex-0000997,tenant_001,assignment_questions,assignment_000003,,,,question_000140,assignment_question.body.rubric_steps[2].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 9,assignment_title_000003,p(-2)=62
latex-0001004,tenant_001,assignment_questions,assignment_000003,,,,question_000142,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 9,assignment_title_000003,5^3 - 3(5^2) + a(5) - 10 = 0
latex-0001006,tenant_001,assignment_questions,assignment_000003,,,,question_000142,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 9,assignment_title_000003,a = -8
latex-0001025,tenant_001,assignment_questions,assignment_000004,,,,question_000144,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 8,assignment_title_000004,s^3=9261000
latex-0001035,tenant_001,assignment_questions,assignment_000004,,,,question_000145,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 8,assignment_title_000004,s^3 = 275
latex-0001048,tenant_001,assignment_questions,assignment_000004,,,,question_000148,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 8,assignment_title_000004,39304=34^3 and 42875=35^3
latex-0001050,tenant_001,assignment_questions,assignment_000004,,,,question_000148,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 8,assignment_title_000004,34/35
latex-0001069,tenant_001,assignment_questions,assignment_000004,,,,question_000152,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 8,assignment_title_000004,16^3=4096
latex-0001075,tenant_001,assignment_questions,assignment_000004,,,,question_000153,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 8,assignment_title_000004,"121-1=120, 120-3=117, 117-5=112, 112-7=105, 105-9=96, 96-11=85, 85-13=72, 72-15=57, 57-17=40, 40-19=21, 21-21=0"
latex-0001079,tenant_001,assignment_questions,assignment_000004,,,,question_000153,assignment_question.body.rubric_steps[2].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 8,assignment_title_000004,"169-1=168, 168-3=165, 165-5=160, 160-7=153, 153-9=144, 144-11=133, 133-13=120, 120-15=105, 105-17=88, 88-19=69, 69-21=48, 48-23=25, 25-25=0"
latex-0001108,tenant_001,assignment_questions,assignment_000004,,,,question_000156,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 8,assignment_title_000004,area=240x70=16800
latex-0001129,tenant_001,assignment_questions,assignment_000004,,,,question_000158,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 8,assignment_title_000004,80 244/729 = 58564/729
latex-0001131,tenant_001,assignment_questions,assignment_000004,,,,question_000158,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 8,assignment_title_000004,sqrt(58564/729)=242/27
latex-0001133,tenant_001,assignment_questions,assignment_000004,,,,question_000158,assignment_question.body.rubric_steps[2].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 8,assignment_title_000004,8 26/27 m
latex-0001141,tenant_001,assignment_questions,assignment_000004,,,,question_000159,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 8,assignment_title_000004,31^2 = 961
latex-0001148,tenant_001,assignment_questions,assignment_000004,,,,question_000160,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 8,assignment_title_000004,16^3=4096
latex-0001155,tenant_001,assignment_questions,assignment_000004,,,,question_000161,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 8,assignment_title_000004,12.5^2=156.25
latex-0001163,tenant_001,assignment_questions,assignment_000004,,,,question_000163,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 8,assignment_title_000004,27225=3^2 x 5^2 x 11^2
latex-0001165,tenant_001,assignment_questions,assignment_000004,,,,question_000163,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Mathematics,Class 8,assignment_title_000004,sqrt=3x5x11=165
latex-0001246,tenant_001,assignment_questions,assignment_000005,,,,question_000173,assignment_question.body.rubric_steps[2].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Science,Class 10,assignment_title_000005,120/80 mm Hg
latex-0001428,tenant_001,assignment_questions,assignment_000006,,,,question_000200,assignment_question.body.expected_answer,question_body,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Science,Class 11,assignment_title_000006,c. [M^{-3}L^{-2}T^{8}A^{4}]
latex-0001437,tenant_001,assignment_questions,assignment_000006,,,,question_000201,assignment_question.body.expected_answer,question_body,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Science,Class 11,assignment_title_000006,a. 10^{5}kg
latex-0001446,tenant_001,assignment_questions,assignment_000006,,,,question_000202,assignment_question.body.expected_answer,question_body,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Science,Class 11,assignment_title_000006,a. 40 ms^{-2}
latex-0001455,tenant_001,assignment_questions,assignment_000006,,,,question_000203,assignment_question.body.expected_answer,question_body,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Science,Class 11,assignment_title_000006,b. 2 ms^{-1}
latex-0001465,tenant_001,assignment_questions,assignment_000006,,,,question_000205,assignment_question.body.expected_answer,question_body,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Science,Class 11,assignment_title_000006,"b. [M^{3/2} L^{-1/2} T^{-2}], [M^{1/2} L^{-3/2} T^{0}]"
latex-0001500,tenant_001,assignment_questions,assignment_000006,,,,question_000211,assignment_question.body.expected_answer,question_body,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Science,Class 11,assignment_title_000006,"(a) P = (+360,0,0);R = (-120,0,0)"
latex-0001503,tenant_001,assignment_questions,assignment_000006,,,,question_000212,assignment_question.body.expected_answer,question_body,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Science,Class 11,assignment_title_000006,"Area = 8.72m^2, Volume = 0.0855m^3"
latex-0001507,tenant_001,assignment_questions,assignment_000006,,,,question_000214,assignment_question.body.expected_answer,question_body,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Science,Class 11,assignment_title_000006,"velocity at the end of 7 seconds = 130cm s^{-1}, displacement in 7 seconds = 787.5cm"
latex-0001514,tenant_001,assignment_questions,assignment_000006,,,,question_000216,assignment_question.body.expected_answer,question_body,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Science,Class 11,assignment_title_000006,"Displacement = 0.2m, Distance = 0.31m"
latex-0001544,tenant_001,assignment_questions,assignment_000007,,,,question_000225,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Physics,Class 12,assignment_title_000007,E = 0 inside conductor
latex-0001546,tenant_001,assignment_questions,assignment_000007,,,,question_000225,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Physics,Class 12,assignment_title_000007,flux = 0 implies q_enclosed = 0
latex-0001645,tenant_001,assignment_questions,assignment_000007,,,,question_000239,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Physics,Class 12,assignment_title_000007,E = 0 inside / electrostatic shielding
latex-0001650,tenant_001,assignment_questions,assignment_000007,,,,question_000240,assignment_question.body.ai_solution,question_body,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Physics,Class 12,assignment_title_000007,"Step 1: Since the field remains in the z-direction, the equipotential surfaces are planes parallel to the x-y plane.

Step 2: The relationship between electric field magnitude and potential is given by E = -dV/dr.

Step 3: As the field magnitude increases, the distance (dr) between surfaces of the same potential difference (dV) must decrease. Thus, the planes get closer together in regions of stronger field."
latex-0001661,tenant_001,assignment_questions,assignment_000007,,,,question_000241,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Physics,Class 12,assignment_title_000007,W = 0
latex-0001674,tenant_001,assignment_questions,assignment_000007,,,,question_000243,assignment_question.body.ai_answer,question_body,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Physics,Class 12,assignment_title_000007,"Gauss's law is true for any closed surface because the electric flux depends only on the net enclosed charge. This is due to the inverse-square nature of the electric field (E proportional to 1/R^2) which exactly cancels the R^2 dependence of the surface area, making the total flux independent of the surface's geometry."
latex-0001675,tenant_001,assignment_questions,assignment_000007,,,,question_000243,assignment_question.body.ai_solution,question_body,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Physics,Class 12,assignment_title_000007,"Step 1: Gauss's law states that the total electric flux through any closed surface is equal to 1/epsilon_0 times the net charge enclosed by the surface: flux = q_enclosed / epsilon_0.

Step 2: This law is independent of the shape or size of the surface because the electric field of a point charge follows an inverse-square law (E proportional to 1/R^2).

Step 3: For a spherical surface of radius R, the area is proportional to R^2. Thus, the product E * Area (flux) is independent of R, as the R^2 terms cancel out.

Step 4: Since any arbitrary closed surface can be considered as being composed of segments of such surfaces, the total flux remains constant for any geometry enclosing the same charge."
latex-0001678,tenant_001,assignment_questions,assignment_000007,,,,question_000243,assignment_question.body.rubric_steps[1].description,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Physics,Class 12,assignment_title_000007,Explains the justification based on the inverse-square law (E proportional to 1/R^2) of the electric field.
latex-0001679,tenant_001,assignment_questions,assignment_000007,,,,question_000243,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,likely_math_missing_delimiters,renders_but_suspicious,likely_math_missing_delimiters,renders_correctly,,Physics,Class 12,assignment_title_000007,1/R^2
latex-0000028,tenant_001,assignment_questions,assignment_000001,,,,question_000003,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,"\alpha + \beta = -\frac{1}{6}, \alpha\beta = -\frac{1}{3}"
latex-0000030,tenant_001,assignment_questions,assignment_000001,,,,question_000003,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,\frac{(\alpha + \beta)^2 - 2\alpha\beta}{\alpha\beta}
latex-0000032,tenant_001,assignment_questions,assignment_000001,,,,question_000003,assignment_question.body.rubric_steps[2].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,-\frac{25}{12}
latex-0000093,tenant_001,assignment_questions,assignment_000001,,,,question_000009,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,"\alpha + \beta = -\frac{7}{2}, \alpha\beta = \frac{5}{2}"
latex-0000101,tenant_001,assignment_questions,assignment_000001,,,,question_000010,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,"x = -1, x = \frac{4}{3}"
latex-0000103,tenant_001,assignment_questions,assignment_000001,,,,question_000010,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,\frac{1}{3} = -\frac{-1}{3}
latex-0000105,tenant_001,assignment_questions,assignment_000001,,,,question_000010,assignment_question.body.rubric_steps[2].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,-\frac{4}{3} = \frac{-4}{3}
latex-0000119,tenant_001,assignment_questions,assignment_000001,,,,question_000012,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,"\alpha + \beta = 4, \alpha\beta = 3"
latex-0000139,tenant_001,assignment_questions,assignment_000001,,,,question_000014,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,"\alpha + \beta = 3, \alpha\beta = -2"
latex-0000141,tenant_001,assignment_questions,assignment_000001,,,,question_000014,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,"S = \frac{9}{16}, P = \frac{1}{16}"
latex-0000149,tenant_001,assignment_questions,assignment_000001,,,,question_000015,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,"\alpha + \beta = -p, \alpha\beta = q"
latex-0000167,tenant_001,assignment_questions,assignment_000001,,,,question_000017,assignment_question.body.ai_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,"\{\frac{\sqrt{3}}{2}, \frac{\sqrt{3}}{3}\}"
latex-0000170,tenant_001,assignment_questions,assignment_000001,,,,question_000017,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,"x = \frac{\sqrt{3}}{2}, \frac{\sqrt{3}}{3}"
latex-0000172,tenant_001,assignment_questions,assignment_000001,,,,question_000017,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,\frac{5\sqrt{3}}{6} = \frac{5\sqrt{3}}{6}
latex-0000174,tenant_001,assignment_questions,assignment_000001,,,,question_000017,assignment_question.body.rubric_steps[2].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,\frac{1}{2} = \frac{1}{2}
latex-0000181,tenant_001,assignment_questions,assignment_000001,,,,question_000019,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,"\alpha + \beta = -\frac{7}{2}, \alpha\beta = \frac{5}{2}"
latex-0000186,tenant_001,assignment_questions,assignment_000001,,,,question_000020,assignment_question.body.ai_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,x^2 - 2\sqrt{3}x + 2
latex-0000189,tenant_001,assignment_questions,assignment_000001,,,,question_000020,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,x^2 - 2\sqrt{3}x + 2
latex-0000197,tenant_001,assignment_questions,assignment_000001,,,,question_000023,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,\alpha\beta + \beta\gamma + \gamma\alpha = -5/6
latex-0000199,tenant_001,assignment_questions,assignment_000001,,,,question_000023,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,\alpha\beta\gamma = -1/6
latex-0000455,tenant_001,assignment_questions,assignment_000002,,,,question_000061,assignment_question.body.ai_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,"(-\infty, 0]"
latex-0000458,tenant_001,assignment_questions,assignment_000002,,,,question_000061,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,x^2 \ge 0
latex-0000460,tenant_001,assignment_questions,assignment_000002,,,,question_000061,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,"(-\infty, 0]"
latex-0000476,tenant_001,assignment_questions,assignment_000002,,,,question_000064,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,A \cap B = \{2\}
latex-0000530,tenant_001,assignment_questions,assignment_000002,,,,question_000075,assignment_question.body.ai_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,"{(x, y) : y = x - 2, x \in P}"
latex-0000535,tenant_001,assignment_questions,assignment_000002,,,,question_000075,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,"\{(x, y) : y = x - 2, x \in P\}"
latex-0000654,tenant_001,assignment_questions,assignment_000002,,,,question_000095,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,n(A \times B) = pq
latex-0000664,tenant_001,assignment_questions,assignment_000002,,,,question_000097,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,n(A \times B) = 6
latex-0000672,tenant_001,assignment_questions,assignment_000002,,,,question_000098,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,0 \le 9 - x^2 \le 9
latex-0000687,tenant_001,assignment_questions,assignment_000002,,,,question_000101,assignment_question.body.ai_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,"Domain: [1, \infty), Range: [0, \infty)"
latex-0000690,tenant_001,assignment_questions,assignment_000002,,,,question_000101,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,x \ge 1
latex-0000692,tenant_001,assignment_questions,assignment_000002,,,,question_000101,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,"[0, \infty)"
latex-0000703,tenant_001,assignment_questions,assignment_000002,,,,question_000103,assignment_question.body.ai_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,"(-\infty, 1]"
latex-0000706,tenant_001,assignment_questions,assignment_000002,,,,question_000103,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,-|x - 2| \le 0
latex-0000708,tenant_001,assignment_questions,assignment_000002,,,,question_000103,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,"(-\infty, 1]"
latex-0000733,tenant_001,assignment_questions,assignment_000002,,,,question_000107,assignment_question.body.ai_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,"[0, \infty)"
latex-0000736,tenant_001,assignment_questions,assignment_000002,,,,question_000107,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,"[0, \infty)"
latex-0001037,tenant_001,assignment_questions,assignment_000004,,,,question_000145,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 8,assignment_title_000004,s = \sqrt[3]{275}
latex-0001139,tenant_001,assignment_questions,assignment_000004,,,,question_000159,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 8,assignment_title_000004,\sqrt{999} \approx 31.6
latex-0001217,tenant_001,assignment_questions,assignment_000005,,,,question_000169,assignment_question.body.ai_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Science,Class 10,assignment_title_000005,-6.0\mathrm{cm}
latex-0001477,tenant_001,assignment_questions,assignment_000006,,,,question_000207,assignment_question.body.expected_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Science,Class 11,assignment_title_000006,\nu = \frac{\alpha t^2}{2}.
latex-0001491,tenant_001,assignment_questions,assignment_000006,,,,question_000210,assignment_question.body.expected_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Science,Class 11,assignment_title_000006,t = \sqrt{\frac{\rho r^3}{\sigma}}
latex-0001521,tenant_001,assignment_questions,assignment_000006,,,,question_000219,assignment_question.body.expected_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Science,Class 11,assignment_title_000006,m \propto v^6
latex-0001791,tenant_001,assignment_questions,assignment_000007,,,,question_000256,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Physics,Class 12,assignment_title_000007,E = \sigma / 2\epsilon_0
latex-0001880,tenant_001,assignment_questions,assignment_000007,,,,question_000268,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Physics,Class 12,assignment_title_000007,r = \frac{b\sqrt{3}}{2}
latex-0001882,tenant_001,assignment_questions,assignment_000007,,,,question_000268,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Physics,Class 12,assignment_title_000007,V = \frac{4q}{\sqrt{3}\pi\epsilon_0 b}
latex-0002138,tenant_001,assignment_questions,assignment_000008,,,,question_000290,assignment_question.body.ai_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Physics,Class 11,assignment_title_000008,m \propto v^6
latex-0002222,tenant_001,assignment_questions,assignment_000008,,,,question_000296,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Physics,Class 11,assignment_title_000008,"[\rho] = ML^{-3}, [r] = L, [\sigma] = MT^{-2}"
latex-0002224,tenant_001,assignment_questions,assignment_000008,,,,question_000296,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Physics,Class 11,assignment_title_000008,\sqrt{\frac{ML^{-3}L^3}{MT^{-2}}} = T
latex-0002298,tenant_001,assignment_questions,assignment_000008,,,,question_000305,assignment_question.body.ai_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Physics,Class 11,assignment_title_000008,v = \frac{\alpha t^2}{2}
latex-0002301,tenant_001,assignment_questions,assignment_000008,,,,question_000305,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Physics,Class 11,assignment_title_000008,"\int dv = \alpha \int t \, dt"
latex-0002303,tenant_001,assignment_questions,assignment_000008,,,,question_000305,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Physics,Class 11,assignment_title_000008,v = \frac{\alpha t^2}{2}
latex-0002400,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000003,question_000017,graded_item.review_render.annotations[0].correction,annotation,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,(2x - \sqrt{3})(\sqrt{3}x - 1)
latex-0002401,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000003,question_000017,graded_item.review_render.annotations[0].error_text,annotation,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,(2x - 3)(\sqrt{3}x - 1)
